id,name,full_name,birth_date,age,height_cm,weight_kgs,nationality_id,overall_rating,potential,value_euro,wage_euro,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,release_clause_euro
105318,J. Valdés,Jaime Andrés Valdés Zapata,1981-01-11,38,175.26,73.9,28,73,73,1300000.0,6000.0,Right,2,4,3,High/ Medium,1800000.0
142950,R. Martínez,Román Fernando  Martínez,1983-03-27,35,182.88,81.2,7,73,73,1700000.0,12000.0,Right,1,3,3,Medium/ Medium,2500000.0
170597,T. Krul,Tim Krul,1988-04-03,30,187.96,73.9,105,73,73,2600000.0,17000.0,Left,2,2,1,Medium/ Medium,4900000.0
169317,T. Elyounoussi,Tarik Elyounoussi,1988-02-23,31,172.72,66.2,111,73,73,3900000.0,10000.0,Right,1,4,4,High/ High,4800000.0
211557,F. Barba,Federico Barba,1993-09-01,25,185.42,77.1,77,73,79,4700000.0,11000.0,Left,1,2,2,Low/ Medium,9300000.0
210021,H. Mukhtar,Hany Mukhtar,1995-03-21,23,172.72,71.2,58,73,80,5500000.0,19000.0,Right,1,5,3,High/ Medium,8000000.0
211556,Carlos Hernández,Carlos Hernández Alarcón,1990-09-15,28,185.42,81.2,134,73,74,3800000.0,9000.0,Right,1,3,2,Medium/ High,6300000.0
215651,Samir,Samir Caetano de Souza Santos,1994-12-05,24,187.96,79.8,19,73,77,4400000.0,17000.0,Left,1,2,2,Medium/ High,7800000.0
204387,Juan Carlos,Juan Carlos Real Ruiz,1991-03-15,27,182.88,72.1,134,73,73,4200000.0,8000.0,Right,1,3,3,High/ Medium,6500000.0
2147,M. Stekelenburg,Maarten Stekelenburg,1982-09-22,36,198.12,92.1,105,73,73,950000.0,30000.0,Right,2,4,1,Medium/ Medium,1800000.0
194146,K. Long,Kevin Long,1990-08-18,28,190.5,82.1,121,73,74,3800000.0,36000.0,Right,1,2,2,Low/ Medium,7500000.0
229218,Pedro Rocha,Pedro Rocha Neves,1994-10-01,24,152.4,73.9,19,73,79,5500000.0,1000.0,Right,1,3,3,High/ Medium,1.27E7
189024,M. Banguera,Máximo Orlando Banguera Valdiviezo,1985-12-16,33,187.96,89.8,42,73,73,"","",Right,1,3,1,Medium/ Medium,""
210016,Diego Lopes,Diego Hipólito da Silva Lopes,1994-05-03,24,170.18,64.0,19,73,77,5000000.0,7000.0,Right,1,4,3,Medium/ Low,1.09E7
205408,S. Gentiletti,Santiago Juan Gentiletti Selak,1985-01-09,34,185.42,77.1,7,73,73,1600000.0,7000.0,Left,2,2,2,Low/ Medium,2600000.0
233306,D. Henderson,Dean Henderson,1997-03-12,21,190.5,84.8,45,73,83,5000000.0,36000.0,Right,1,2,1,Medium/ Medium,""
223066,A. Chávez,Andrés Chávez,1991-03-21,27,182.88,79.8,7,73,74,4700000.0,15000.0,Left,1,2,3,High/ Medium,7400000.0
152922,E. Barreto,Édgar Osvaldo Barreto Cáceres,1984-07-15,34,154.94,78.9,116,73,73,2300000.0,26000.0,Right,2,4,3,Medium/ High,4000000.0
223065,G. Toledo,Gustavo Toledo,1989-09-19,29,170.18,72.1,7,73,73,3200000.0,11000.0,Right,1,3,3,Medium/ Medium,4700000.0
222041,L. Boyé,Lucas Ariel Boyé,1996-02-28,23,182.88,79.8,7,73,81,6000000.0,1000.0,Right,1,2,3,Medium/ Medium,1.44E7
205401,V. Qazaishvili,Valeri  Qazaishvili,1993-01-29,26,175.26,79.8,57,73,74,4800000.0,7000.0,Right,1,5,4,Medium/ Low,7500000.0
194904,B. Hamid,Bill Hamid,1990-11-25,28,190.5,102.1,152,73,76,3400000.0,14000.0,Right,1,2,1,Medium/ Medium,""
178007,Miguel Veloso,Miguel Luís Pinto Veloso,1986-05-11,32,154.94,78.9,120,73,73,2300000.0,13000.0,Left,3,3,3,Medium/ Medium,4099999.9999999995
224599,Yan Junling,颜骏凌,1991-01-28,28,190.5,83.0,29,73,76,3400000.0,10000.0,Right,1,1,1,Medium/ Medium,7700000.0
223573,Munir,Munir Mohand Mohamedi,1989-05-10,29,190.5,88.9,102,73,74,3100000.0,7000.0,Right,1,3,1,Medium/ Medium,5200000.0
221269,J. Riedewald,Jaïro Riedewald,1996-09-09,22,182.88,78.9,105,73,80,4900000.0,26000.0,Left,1,3,3,Medium/ Medium,1.02E7
186452,S. de Jong,Siem de Jong,1989-01-28,30,185.42,82.1,105,73,73,3800000.0,15000.0,Right,2,4,2,High/ Medium,""
233556,R. Orsolini,Riccardo Orsolini,1997-01-24,22,182.88,73.0,77,73,85,7000000.0,52000.0,Left,1,4,4,High/ Medium,""
203604,D. Pavelka,David Pavelka,1991-05-18,27,185.42,73.9,38,73,76,4000000.0,11000.0,Right,1,4,3,Medium/ High,8400000.0
201043,B. Dejaegere,Brecht Dejaegere,1991-05-29,27,175.26,72.1,14,73,74,4500000.0,17000.0,Right,1,4,4,High/ High,7100000.0
214609,S. Cárdenas,Sherman Andrés Cárdenas Estupiñán,1989-08-07,29,167.64000000000001,64.9,30,73,73,4000000.0,5000.0,Left,1,2,3,High/ Medium,""
199761,M. Kamiński,Marcin Kamiński,1992-01-15,27,193.04,82.1,119,73,75,4000000.0,24000.0,Left,1,2,2,High/ Medium,""
49488,E. Didot,Étienne Didot,1983-07-24,35,175.26,69.9,54,73,73,1200000.0,17000.0,Right,2,3,2,Medium/ Medium,2400000.0
238160,M. Demiral,Merih Demiral,1998-03-05,21,193.04,84.8,148,73,83,5500000.0,8000.0,Right,1,3,2,Medium/ Medium,""
236112,Douglas Armeira,Douglas Arthur Armeira Bahia,1992-02-29,27,175.26,73.9,19,73,73,3400000.0,13000.0,Right,1,3,3,High/ Medium,6500000.0
234832,K. Pedersen,Kristian Pedersen,1994-08-04,24,190.5,83.0,40,73,78,4500000.0,18000.0,Left,1,2,2,Medium/ Medium,8800000.0
229712,Jorge,Jorge Marco de Oliveira Moraes,1996-03-28,22,182.88,59.9,19,73,79,4600000.0,35000.0,Left,1,3,3,High/ Medium,""
219728,Edgar Méndez,Edgar Antonio Méndez Ortega,1991-04-30,27,187.96,76.2,134,73,73,4200000.0,21000.0,Right,1,2,3,High/ Medium,7100000.0
199504,T. Xhaka,Taulant Xhaka,1991-03-28,27,172.72,72.1,2,73,75,3900000.0,19000.0,Right,1,3,3,Medium/ High,6200000.0
191055,Dídac Vilà,Dídac Vilá Rosselló,1989-06-09,29,185.42,73.9,134,73,73,3000000.0,20000.0,Left,1,3,3,High/ Medium,6300000.0
234574,Diogo Dalot,José Diogo Dalot Teixeira,1999-03-18,19,182.88,71.2,120,73,84,6000000.0,29000.0,Right,1,3,3,High/ Medium,1.26E7
232270,T. Fosu-Mensah,Timothy Evans Fosu-Mensah,1998-01-02,21,185.42,78.0,105,73,82,5500000.0,49000.0,Right,1,4,3,Medium/ Low,""
230222,Ailton Valpaços,Ailton Jonas Valpaços Salazar,1992-02-29,27,185.42,78.9,19,73,73,3500000.0,24000.0,Right,1,3,2,Medium/ Medium,6600000.0
215118,F. Manríquez,Fernando Manríquez,1984-02-01,35,167.64000000000001,72.1,28,73,73,1900000.0,5000.0,Right,1,4,3,Medium/ Medium,2600000.0
214350,M. Rangel,Michael Jhon Ander Rangel Valencia,1991-03-08,28,185.42,79.8,30,73,73,4300000.0,4000.0,Right,1,3,3,High/ Medium,6000000.0
211022,Rubén García,Rubén García Santos,1993-07-14,25,170.18,72.1,134,73,78,5500000.0,8000.0,Left,1,2,3,Medium/ Medium,9200000.0
176717,P. Karlsson,Per Karlsson,1986-01-02,33,182.88,81.2,139,73,73,2300000.0,8000.0,Right,1,2,2,Low/ High,2900000.0
213581,M. Nervo,Martín Nervo,1991-01-06,28,154.94,83.0,7,73,74,3800000.0,16000.0,Right,1,2,2,Medium/ High,6700000.0
186444,H. Harbaoui,Hamdi Harbaoui,1985-01-05,34,185.42,87.1,147,73,73,2500000.0,15000.0,Right,1,3,3,Medium/ Low,3800000.0
173132,F. Dionisi,Federico Dionisi,1987-06-16,31,152.4,68.0,77,73,73,3600000.0,15000.0,Right,2,3,3,High/ Medium,6500000.0
225356,A. Ibargüen,Andrés Ibargüen,1992-05-07,26,167.64000000000001,63.0,30,73,74,4700000.0,44000.0,Right,1,3,3,High/ Medium,8300000.000000001
212300,J. O'Connell,Jack O'Connell,1994-03-29,24,190.5,84.8,45,73,80,4800000.0,10000.0,Left,1,2,2,Medium/ Medium,1.01E7
193098,C. Clemens,Christian Clemens,1991-08-04,27,152.4,78.9,58,73,73,4300000.0,17000.0,Right,2,3,3,Medium/ Medium,6400000.0
159818,Élton,Élton José Xavier  Gomes,1986-04-07,32,157.48000000000002,59.9,19,73,73,3100000.0,18000.0,Left,1,3,5,High/ Medium,5100000.0
177481,L. Baal,Ludovic Baal,1986-05-24,32,175.26,74.8,54,73,73,2200000.0,22000.0,Left,2,3,2,High/ Medium,4200000.0
167753,A. Büyük,Adem Büyük,1987-08-30,31,152.4,78.0,148,73,73,3800000.0,13000.0,Right,1,3,3,High/ Medium,7600000.0
211017,Víctor Rodríguez,Víctor Rodríguez Romero,1989-07-23,29,167.64000000000001,64.9,134,73,73,4000000.0,8000.0,Right,1,4,3,Medium/ Medium,6100000.0
200521,T. Ince,Tom Ince,1992-01-30,27,152.4,66.2,45,73,73,4300000.0,37000.0,Left,1,3,4,Medium/ Medium,8199999.999999999
192321,C. Buchtmann,Christopher Buchtmann,1992-04-25,26,175.26,72.1,58,73,76,4900000.0,16000.0,Left,1,4,3,Medium/ Medium,8199999.999999999
201025,G. Bussmann,Gaëtan Bussmann,1991-02-02,28,182.88,78.9,54,73,73,3300000.0,20000.0,Left,1,2,2,Low/ High,5600000.0
207935,M. Dituro,Matías Dituro,1987-05-08,31,190.5,89.8,7,73,73,2400000.0,7000.0,Right,1,3,1,Medium/ Medium,3400000.0
135742,Alexis,Alexis Ruano Delgado,1985-08-04,33,182.88,74.8,134,73,73,2300000.0,27000.0,Right,2,3,2,Medium/ High,3900000.0
226877,Ivo Rodrigues,Ivo Tiago dos Santos Rodrigues,1995-03-30,23,152.4,72.1,120,73,79,5500000.0,10000.0,Right,1,4,4,High/ Medium,9400000.0
203581,I. Balliu,Iván Balliu Campeny,1992-01-01,27,172.72,63.0,2,73,74,3800000.0,7000.0,Right,1,3,3,High/ Medium,7100000.0
179516,R. Hennings,Rouwen Hennings,1987-08-28,31,154.94,79.8,58,73,73,3900000.0,26000.0,Left,1,3,3,High/ High,6900000.0
209723,M. Britos,Matías Britos,1988-11-26,30,170.18,64.0,153,73,73,4000000.0,11000.0,Left,1,3,3,High/ Medium,6800000.0
206651,Roberto Torres,Roberto Torres Morales,1989-03-17,29,152.4,72.1,134,73,73,3900000.0,10000.0,Right,1,4,3,High/ High,6300000.0
181560,M. Yanga-Mbiwa,Mapou Yanga-Mbiwa,1989-05-15,29,182.88,77.1,54,73,73,3100000.0,40000.0,Right,2,3,2,Medium/ Medium,5900000.0
241976,Tiago Sá,Tiago Magalhães de Sá,1995-01-11,24,185.42,78.0,120,73,81,4400000.0,7000.0,Right,1,3,1,Medium/ Medium,9700000.0
201016,O. Sorg,Oliver Sorg,1990-05-29,28,175.26,74.8,58,73,73,3200000.0,25000.0,Right,2,4,2,Low/ Medium,5400000.0
197688,Gabriel Silva,Gabriel Moisés Antunes da Silva,1991-05-13,27,152.4,74.8,19,73,74,3700000.0,22000.0,Left,1,2,3,High/ Medium,7300000.0
241463,Dani Raba,Daniel Raba Antolin,1995-10-29,23,182.88,76.2,134,73,79,5500000.0,21000.0,Left,1,3,3,Medium/ Medium,1.27E7
230967,B. Lozano,Brian Lozano,1994-02-23,25,167.64000000000001,64.9,153,73,75,4900000.0,15000.0,Right,1,5,3,High/ Medium,8800000.0
230199,Vinicius Cardenha,Vinicius Lúcio Cardenha Caeiro,1992-02-29,27,152.4,73.0,19,73,73,3400000.0,21000.0,Right,1,3,2,Medium/ High,6500000.0
200759,J. Schlupp,Jeffrey Schlupp,1992-12-23,26,152.4,72.1,59,73,76,4099999.9999999995,34000.0,Left,1,2,3,High/ Medium,8199999.999999999
230198,Juli Piresinho,Júlio César Pires Feitosa,1988-02-29,31,154.94,82.1,19,73,73,2900000.0,11000.0,Right,1,2,3,Low/ Medium,5500000.0
221750,André Geraldes,André Geraldes de Barros,1991-05-02,27,154.94,73.9,120,73,74,3700000.0,10000.0,Right,1,3,2,Medium/ Medium,""
214838,O. Opazo,Óscar Mauricio Opazo Lara,1990-10-18,28,170.18,72.1,28,73,73,4200000.0,8000.0,Right,1,5,3,Medium/ High,5900000.0
205878,S. Kapino,Stefanos Kapino,1994-03-18,24,195.57999999999998,91.2,60,73,78,3900000.0,13000.0,Right,1,2,1,Medium/ Medium,6900000.0
241461,Ferrán Torres,Ferrán Torres García,2000-02-29,19,154.94,72.1,134,73,86,7000000.0,12000.0,Right,1,4,3,High/ Medium,1.91E7
165429,C. Keşerü,Claudiu Andrei Keșerü,1986-12-02,32,152.4,71.2,122,73,73,"","",Left,2,3,2,High/ Medium,""
230964,M. Santos,Michael Santos,1993-03-13,25,175.26,66.2,153,73,77,5000000.0,10000.0,Right,1,4,3,High/ Medium,""
205364,F. Novák,Filip Novák,1990-06-26,28,182.88,78.0,38,73,73,3200000.0,23000.0,Left,1,3,3,High/ Medium,6300000.0
193331,K. Darlow,Karl Darlow,1990-10-08,28,190.5,88.0,45,73,75,3200000.0,26000.0,Right,1,2,1,Medium/ Medium,6400000.0
223283,F. Diedhiou,Famara Diedhiou,1992-12-15,26,187.96,79.8,127,73,76,5000000.0,35000.0,Right,1,2,3,High/ Medium,9900000.0
185394,V. Forren,Vegard Forren,1988-02-16,31,185.42,88.0,111,73,73,3000000.0,6000.0,Left,1,3,2,Medium/ Medium,3700000.0
220466,F. Mattiello,Federico Mattiello,1995-07-14,23,182.88,69.9,77,73,78,5500000.0,18000.0,Left,1,4,3,High/ High,""
139058,O. Pérez,Omar Sebastián Pérez,1981-03-29,37,154.94,82.1,7,73,73,1300000.0,3000.0,Right,1,3,3,Medium/ Low,1900000.0
200754,T. Ciğerci,Tolga Ciğerci,1992-03-23,26,185.42,79.8,148,73,76,4200000.0,41000.0,Right,2,4,3,High/ High,8199999.999999999
227633,B. Ramselaar,Bart Ramselaar,1996-06-29,22,152.4,73.9,105,73,79,5500000.0,11000.0,Right,1,3,3,High/ Medium,8800000.0
212273,C. Njie,Clinton Mua N'Jie,1993-08-15,25,175.26,68.0,23,73,76,5000000.0,31000.0,Right,1,2,3,Medium/ Medium,9900000.0
198705,A. Najar,Andy Aryel Najar Rodríguez,1993-03-16,25,170.18,68.9,68,73,77,4300000.0,14000.0,Right,2,4,4,High/ Medium,6700000.0
192560,R. Yabo,Reinhold Yabo,1992-02-10,27,152.4,69.9,58,73,73,4300000.0,13000.0,Right,1,4,4,Medium/ High,6900000.0
186672,G. Cameron,Geoff Cameron,1985-07-11,33,190.5,83.9,152,73,73,2300000.0,31000.0,Right,2,3,3,Medium/ Medium,""
177712,K. Monnet-Paquet,Kévin Monnet-Paquet,1988-08-19,30,182.88,81.2,54,73,73,3900000.0,26000.0,Right,2,3,3,Medium/ High,7400000.0
222511,E. Unsain,Ezequiel Unsain,1995-03-09,24,187.96,83.0,7,73,80,4099999.9999999995,7000.0,Right,1,3,1,Medium/ Medium,7000000.0
121134,A. Walke,Alexander Walke,1983-06-06,35,187.96,88.0,58,73,73,950000.0,13000.0,Right,1,3,1,Medium/ Medium,1400000.0
110638,Cifuentes,Alberto Cifuentes Martínez,1979-05-29,39,190.5,78.0,134,73,73,270000.0,4000.0,Right,1,3,1,Medium/ Medium,432000.0
230446,Marcos Paneira,Marcos Alam Paneira Almeida,1988-02-29,31,182.88,73.0,19,73,73,3000000.0,11000.0,Right,1,3,2,Medium/ Medium,5600000.0
192045,L. Rodríguez,Luis Alfonso Rodríguez Alanís,1991-01-21,28,175.26,73.0,98,73,73,3300000.0,36000.0,Right,1,2,3,Medium/ Medium,5300000.0
189485,Diego Farías,Diego Farías da Silva,1990-05-10,28,172.72,66.2,19,73,73,4099999.9999999995,28000.0,Right,1,3,4,High/ Low,""
216356,J. Pivarić,Josip Pivarić,1989-01-30,30,175.26,68.9,34,73,73,3000000.0,1000.0,Left,1,3,3,High/ Medium,6300000.0
212260,Hwang Ui Jo,황의조 Ui Jo Hwang,1992-08-28,26,182.88,73.0,85,73,75,5000000.0,11000.0,Right,2,4,3,High/ Low,6600000.0
181795,F. Kudryashov,Fedor Kudryashov,1987-04-05,31,154.94,81.2,123,73,73,2700000.0,18000.0,Left,1,2,2,Medium/ Medium,5100000.0
230435,Luis Couprins,Luis David Couprins Acuna,1988-02-29,31,152.4,72.1,19,73,73,3000000.0,12000.0,Right,1,3,2,Low/ Medium,5600000.0
210723,N. Gießelmann,Niko Gießelmann,1991-09-26,27,182.88,74.8,58,73,74,3800000.0,21000.0,Left,1,2,3,Medium/ Medium,7100000.0
205347,M. Luongo,Massimo  Luongo,1992-09-25,26,175.26,76.2,9,73,76,4200000.0,8000.0,Right,1,3,3,Medium/ High,8300000.000000001
194082,Flavio Paixão,Flavio Emmanuel Lopes Paixão,1984-09-19,34,182.88,74.8,120,73,73,2500000.0,9000.0,Right,1,4,4,High/ Low,3400000.0
193314,Aitor,Aitor Fernández,1991-05-03,27,182.88,78.0,134,73,76,3400000.0,14000.0,Right,1,2,1,Medium/ Medium,7300000.0
192546,E. Stevens,Enda Stevens,1990-07-09,28,182.88,78.0,121,73,73,3300000.0,11000.0,Left,1,2,3,Medium/ Medium,6300000.0
228386,P. Cissé,Pape Abou Cissé,1995-09-14,23,198.12,89.8,127,73,82,5500000.0,1000.0,Right,1,2,2,Medium/ High,1.27E7
207650,E. Krafth,Emil Krafth,1994-08-02,24,154.94,72.1,139,73,77,4300000.0,19000.0,Right,1,3,3,High/ Medium,""
205346,R. Fredericks,Ryan Fredericks,1992-10-10,26,154.94,73.9,45,73,75,4000000.0,46000.0,Right,1,3,3,High/ Medium,7900000.0
203810,Rodrigo Galo,Rodrigo Galo Brito,1986-09-19,32,175.26,69.9,19,73,73,2600000.0,1000.0,Right,1,3,3,High/ Medium,5800000.0
157217,N. Cardozo,Neri Raúl Cardozo,1986-08-08,32,172.72,66.2,7,73,73,3400000.0,17000.0,Right,1,3,3,High/ High,4800000.0
202017,O. Hernández,Onel Lázaro Hernández Mayea,1993-02-01,26,172.72,76.2,58,73,74,4800000.0,22000.0,Right,1,3,3,High/ Medium,9400000.0
230175,Freder Cabral,Frederico Peter Cabral Bardini,1992-02-29,27,187.96,83.0,19,73,73,2800000.0,20000.0,Right,1,2,1,Medium/ Medium,5300000.0
219167,S. Vittor,Sergio Javier Vittor,1989-06-09,29,187.96,86.2,7,73,74,3500000.0,16000.0,Right,1,3,2,Medium/ High,""
200223,A. Maher,Adam Maher,1993-07-20,25,175.26,76.2,105,73,76,5000000.0,11000.0,Right,2,3,3,Medium/ Low,7900000.0
220702,G. Silva,Gastón Silva,1994-03-05,25,185.42,73.9,153,73,78,4500000.0,13000.0,Left,1,2,3,Medium/ High,6600000.0
214302,C. Baeza,Claudio Andrés Baeza Baeza,1993-12-23,25,170.18,64.0,28,73,75,4900000.0,26000.0,Right,1,3,3,Medium/ Medium,8600000.0
205598,André Sousa,André Alexandre Carreira Sousa,1990-07-09,28,154.94,78.0,120,73,73,4099999.9999999995,7000.0,Left,1,2,3,Medium/ Medium,""
205086,P. Klement,Phillipp Klement,1992-09-09,26,175.26,71.2,58,73,74,4800000.0,11000.0,Left,1,3,3,Medium/ Medium,7700000.0
204830,Vadillo,Álvaro Vadillo Cifuentes,1994-09-12,24,154.94,69.9,134,73,78,5500000.0,7000.0,Right,1,3,4,Medium/ Medium,9200000.0
183581,J. Molina,Jesús Antonio Molina Granados,1988-03-29,30,185.42,77.1,98,73,73,3000000.0,27000.0,Right,1,4,3,Medium/ High,5000000.0
245021,M. Loum,Mamadou Loum,1996-12-30,22,187.96,79.8,127,73,82,5500000.0,8000.0,Right,1,2,2,Medium/ High,""
244253,U. Račić,Uroš Račić,1998-03-17,20,193.04,81.2,128,73,81,5000000.0,16000.0,Right,1,4,3,Medium/ Medium,""
186140,F. Macheda,Federico Macheda,1991-08-22,27,185.42,77.1,77,73,74,4800000.0,1000.0,Right,2,3,3,Medium/ Low,1.09E7
210972,Manquillo,Javier Manquillo Gaitán,1994-05-05,24,152.4,76.2,134,73,77,4300000.0,28000.0,Right,1,3,3,High/ Medium,8500000.0
199964,M. Pérez,Marco Jhonnier Pérez Murillo,1990-09-18,28,182.88,66.2,30,73,73,4300000.0,4000.0,Right,1,3,3,Medium/ Medium,6000000.0
232730,D. Kamada,鎌田 大地,1996-08-05,22,182.88,73.0,80,73,80,5500000.0,21000.0,Right,1,4,3,High/ Medium,""
230170,Jaim Abra,Jaime Tomás Abravanel Mestres,1992-02-29,27,187.96,81.2,19,73,73,2800000.0,10000.0,Right,1,3,1,Medium/ Medium,5300000.0
243993,Enric Gallego,Enrique Gallego Puigsech,1986-09-12,32,187.96,87.1,134,73,73,3600000.0,21000.0,Left,1,3,3,High/ Medium,7900000.0
242201,Luis Milla,Luis Milla Manzanares,1994-10-07,24,175.26,67.1,134,73,80,4800000.0,7000.0,Right,1,3,3,High/ High,8600000.0
205081,Diego Oliveira,Diego Queiroz de Oliveira,1990-06-22,28,152.4,78.0,19,73,73,4099999.9999999995,11000.0,Right,1,5,3,Medium/ Low,5200000.0
200473,S. Skrzybski,Steven Skrzybski,1992-11-18,26,175.26,69.9,58,73,74,4800000.0,25000.0,Right,1,3,3,Medium/ Medium,8600000.0
186392,J. Ward,Joel Ward,1989-10-29,29,187.96,83.0,45,73,73,3200000.0,37000.0,Right,1,3,3,Medium/ High,6000000.0
219160,V. Cantillo,Víctor Danilo Cantillo Jiménez,1993-10-15,25,154.94,69.9,30,73,80,4800000.0,3000.0,Right,1,2,3,Medium/ Medium,7700000.0
203544,C. Löwe,Chris Löwe,1989-04-16,29,175.26,68.0,58,73,73,3000000.0,34000.0,Left,1,2,3,Medium/ Medium,5700000.0
189975,Y. Seleznyov,Yevhen Seleznyov,1985-07-20,33,187.96,87.1,150,73,73,3200000.0,10000.0,Right,1,3,3,Medium/ Medium,5100000.0
204823,Nildo Petrolina,Evanildo Fernandes Gomes,1986-05-01,32,175.26,60.8,19,73,73,3100000.0,19000.0,Left,1,4,3,High/ High,5100000.0
201751,I. Kovács,István Kovács,1992-03-27,26,172.72,64.9,70,73,74,"","",Right,1,4,3,Medium/ Low,""
214294,E. Pavez,Esteban Andres Pavez Suazo,1990-05-01,28,154.94,76.2,28,73,73,4000000.0,8000.0,Right,1,3,3,Medium/ High,5600000.0
188949,L. Siligardi,Luca Siligardi,1988-01-26,31,154.94,72.1,77,73,73,3800000.0,34000.0,Left,1,3,3,Medium/ Low,6800000.0
215565,M. Miazga,Matt Miazga,1995-07-19,23,193.04,83.9,152,73,78,4500000.0,22000.0,Right,1,3,2,Low/ Medium,9000000.0
226060,R. Assalé,Roger Assalé,1993-11-13,25,167.64000000000001,67.1,78,73,78,5500000.0,18000.0,Left,1,3,3,High/ Medium,8700000.0
197900,P. Kasami,Pajtim Kasami,1992-06-02,26,187.96,69.9,140,73,74,4700000.0,25000.0,Left,1,4,3,Medium/ Medium,7200000.0
174859,Fran Rico,Francisco Manuel Rico Castro,1987-08-03,31,152.4,68.0,134,73,73,3000000.0,8000.0,Right,1,3,3,Medium/ Medium,4800000.0
232459,Carlos Ponck,Carlos dos Santos Rodrigues,1995-01-13,24,182.88,83.9,25,73,78,4500000.0,8000.0,Right,1,2,2,Medium/ High,9900000.0
215050,D. Braghieri,Diego Braghieri,1987-01-07,32,185.42,86.2,7,73,73,2700000.0,5000.0,Left,1,2,2,Low/ Medium,""
139274,B. Cesar,Boštjan Cesar,1982-07-09,36,190.5,88.9,131,73,73,950000.0,9000.0,Left,2,3,2,Low/ Medium,1700000.0
176137,J. Vossen,Jelle Vossen,1989-03-22,29,182.88,78.9,14,73,73,4000000.0,20000.0,Right,2,4,3,High/ High,5600000.0
233225,S. Taniguchi,谷口 彰悟,1991-07-15,27,182.88,73.0,80,73,74,3900000.0,8000.0,Right,1,3,2,Low/ High,5300000.0
215049,D. Pérez,Damián Pérez,1988-12-22,30,167.64000000000001,66.2,7,73,73,3000000.0,16000.0,Left,1,3,3,Medium/ Medium,4500000.0
209673,D. Dessoleil,Dorian Dessoleil,1992-08-07,26,187.96,78.9,14,73,76,4200000.0,11000.0,Left,1,3,2,Medium/ Medium,6600000.0
238856,Pedro Sá,Pedro Miguel Cunha Sá,1993-12-01,25,175.26,69.9,120,73,79,4700000.0,7000.0,Left,1,2,2,Medium/ High,1.07E7
159240,M. Krohn-Dehli,Michael Krohn-Dehli,1983-06-06,35,170.18,68.0,40,73,73,1700000.0,7000.0,Right,2,4,3,Medium/ Medium,2700000.0
224520,R. Kent,Ryan Kent,1996-11-11,22,172.72,64.9,45,73,84,7000000.0,54000.0,Right,1,5,4,High/ Medium,""
224263,J. Kenny,Jonjoe Kenny,1997-03-15,21,175.26,67.1,45,73,79,4600000.0,40000.0,Right,1,3,3,High/ Medium,9800000.0
223751,G. Jung,Gideon Jung,1994-09-12,24,187.96,76.2,58,73,80,4800000.0,10000.0,Right,1,3,2,Medium/ Medium,8600000.0
19975,R. Nuzzolo,Raphaël Nuzzolo,1983-07-05,35,175.26,73.0,140,73,73,2100000.0,9000.0,Left,1,4,3,Medium/ Medium,3100000.0
203783,T. Smith,Tommy Smith,1992-04-14,26,185.42,83.9,45,73,76,4099999.9999999995,33000.0,Right,1,3,3,Medium/ Medium,8000000.0
201223,A. Acquah,Afriyie Acquah,1992-01-05,27,152.4,69.9,59,73,73,4200000.0,12000.0,Right,1,2,3,Medium/ High,7600000.0
198150,Guerrero,Miguel Ángel Guerrero Martín,1990-07-12,28,154.94,76.2,134,73,73,4300000.0,1000.0,Right,1,3,3,High/ High,9000000.0
204549,D. Roef,Davy Roef,1994-02-06,25,187.96,86.2,14,73,77,3700000.0,10000.0,Right,1,3,1,Medium/ Medium,""
180228,David Braz,David Braz de Oliveira Filho,1987-05-21,31,187.96,82.1,19,73,73,2700000.0,11000.0,Right,1,2,2,Low/ Medium,5400000.0
179972,E. Derdiyok,Eren Derdiyok,1988-06-12,30,190.5,92.1,140,73,73,3900000.0,44000.0,Right,2,3,3,Medium/ Low,7300000.0
199940,J. Cuevas,Juan Ezequiel Cuevas,1988-06-04,30,160.02,63.0,7,73,73,3800000.0,5000.0,Left,1,4,3,High/ Medium,5100000.0
188931,Alex Bergantiños,Alejandro Bergantiños García,1985-06-07,33,175.26,69.9,134,73,73,1600000.0,8000.0,Right,1,3,2,Low/ High,2600000.0
146947,Vesga,Mikel Vesga Arruti,1993-05-21,25,190.5,83.9,134,73,78,5000000.0,17000.0,Left,1,3,3,Medium/ High,""
177922,K. Grosicki,Kamil Grosicki,1988-06-08,30,154.94,78.0,119,73,73,3800000.0,23000.0,Right,2,3,3,Medium/ Low,7200000.0
224258,K. Ajer,Kristoffer Vassbakk Ajer,1998-04-17,20,195.57999999999998,93.9,111,73,82,5500000.0,26000.0,Right,1,3,3,High/ Medium,1.1E7
215042,G. Lezcano,Gastón Lezcano,1986-11-21,32,167.64000000000001,64.9,7,73,73,3500000.0,11000.0,Right,1,4,3,Medium/ Medium,6000000.0
200962,André Martins,André Renato Soares Martins,1990-01-21,29,170.18,60.8,120,73,73,4000000.0,10000.0,Right,1,3,3,Medium/ Medium,5600000.0
198145,S. Araujo,Sergio Ezequiel Araújo,1992-01-28,27,154.94,78.9,7,73,74,4800000.0,11000.0,Right,1,4,3,Medium/ Low,8000000.0
169216,S. Long,Shane  Long,1987-01-22,32,152.4,69.9,121,73,73,3600000.0,39000.0,Right,2,2,3,High/ High,6800000.0
